Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
peruano,macho,877.01,NA,22,pintado,sano,44
abisinio,macho,546.14,NA,18,gris,sano,22
peruano,macho,802.82,31,NA,blanco,NA,15
peruano,hembra,NA,27,17,negro,NA,19
peruano,macho,821.12,22,21,marrón,sano,47
abisinio,macho,617.86,27,15,pintado,gordo,46
peruano,hembra,586.77,27,17,negro,sano,38
peruano,hembra,560.97,26,18,blanco,sano,33
peruano,macho,686.5,29,19,blanco,sano,44
peruano,macho,674.12,27,19,negro,sano,43
andino,macho,697.59,28,19,negro,sano,57
andino,macho,640.24,25,17,blanco,sano,41
andino,macho,NA,26,NA,negro,NA,22
andino,hembra,697.96,22,17,negro,sano,18
peruano,macho,NA,25,21,blanco,NA,65
peruano,hembra,779.04,25,NA,blanco,NA,44
peruano,macho,744.33,29,20,blanco,sano,63
peruano,hembra,747.06,24,17,blanco,gordo,53
peruano,hembra,763.91,27,19,pintado,sano,23
peruano,hembra,721.19,24,18,blanco,sano,62
peruano,macho,626.7,26,19,pintado,sano,44
peruano,macho,723.4,26,NA,blanco,NA,58
peruano,hembra,673.7,NA,19,marrón,sano,55
peruano,macho,736.18,28,20,pintado,sano,43
andino,macho,918.75,28,17,negro,gordo,25
peruano,macho,938.88,29,NA,blanco,NA,35
andino,macho,NA,27,17,negro,gordo,54
peruano,hembra,607.96,23,NA,negro,NA,25
peruano,macho,NA,32,21,blanco,NA,54
andino,macho,NA,26,17,tricolor,NA,28
peruano,hembra,574.07,24,NA,blanco,NA,10
americano,macho,864.8,30,20,blanco,sano,25
peruano,hembra,690.72,23,19,blanco,sano,15
peruano,macho,NA,29,20,negro,NA,61
andino,hembra,NA,NA,17,tricolor,NA,61
peruano,hembra,572.19,21,18,marrón,sano,39
andino,macho,830.06,NA,17,blanco,gordo,45
andino,macho,685.39,27,17,blanco,sano,29
andino,hembra,715.2,NA,15,tricolor,gordo,34
peruano,macho,636.63,26,NA,negro,NA,48
peruano,macho,702.7,NA,NA,blanco,NA,18
andino,macho,783.63,26,20,negro,sano,30
andino,hembra,NA,23,16,blanco,NA,16
andino,macho,708.54,23,NA,negro,NA,11
peruano,macho,1043.12,21,19,blanco,gordo,24
peruano,macho,NA,29,NA,pintado,NA,66
peruano,macho,737.86,25,21,negro,sano,15
peruano,hembra,733.22,27,NA,blanco,NA,13
andino,hembra,NA,28,15,tricolor,NA,38
peruano,hembra,628.53,NA,NA,marrón,NA,18
híbrido,hembra,NA,NA,NA,tricolor,NA,56
andino,macho,917.14,NA,18,negro,gordo,24
peruano,macho,783.51,29,NA,blanco,NA,60
andino,hembra,NA,24,NA,negro,NA,29
andino,hembra,NA,21,17,rojizo,NA,61
peruano,macho,801.36,27,20,blanco,sano,34
híbrido,macho,1386.38,NA,NA,tricolor,NA,45
peruano,hembra,NA,20,NA,blanco,NA,14
andino,hembra,600.18,23,17,negro,sano,55
andino,hembra,608.26,24,18,blanco,sano,28
abisinio,macho,752.8,23,16,marrón oscuro,gordo,37
híbrido,macho,1253.82,25,27,pintado,sano,37
peruano,hembra,NA,27,19,pintado,NA,32
andino,hembra,782.43,24,NA,blanco,NA,41
andino,macho,903.91,26,17,marrón,gordo,53
andino,hembra,NA,23,16,tricolor,NA,57
andino,macho,897.94,NA,NA,blanco,NA,20
híbrido,hembra,787.63,25,21,marrón,sano,47
peruano,hembra,825.17,30,19,marrón,sano,60
andino,macho,723.83,24,NA,marrón,NA,53
abisinio,macho,637.65,NA,NA,pintado,NA,37
peruano,hembra,650.18,26,NA,pintado,NA,30
americano,hembra,756.89,25,20,marrón,sano,50
híbrido,macho,1354.1,17,NA,pintado,NA,25
andino,macho,838.6,25,18,tricolor,gordo,26
andino,hembra,850.19,29,17,marrón,gordo,39
peruano,macho,958.75,NA,20,negro,sano,40
peruano,hembra,525.58,25,18,blanco,sano,21
peruano,hembra,NA,26,18,blanco,NA,31
americano,macho,1000.25,31,NA,marrón,NA,35
peruano,hembra,638.35,22,16,marrón,sano,18
híbrido,hembra,616.04,32,14,tricolor,gordo,53
abisinio,macho,612.39,27,16,negro,sano,47
híbrido,hembra,1016.36,20,19,marrón,gordo,31
andino,macho,829.37,NA,NA,marrón,NA,29
peruano,macho,701.56,26,19,marrón,sano,12
peruano,hembra,607.66,26,18,blanco,sano,29
peruano,macho,980.87,32,21,blanco,sano,33
peruano,macho,1026.21,NA,20,marrón,gordo,26
peruano,hembra,911.46,29,17,marrón,gordo,20
andino,macho,692.06,NA,18,marrón,sano,39
andino,macho,708.39,26,19,marrón,sano,51
peruano,hembra,806.87,24,19,blanco,sano,32
abisinio,macho,642.92,24,NA,marrón oscuro,NA,19
peruano,macho,779.01,27,NA,blanco,NA,50
abisinio,macho,528.29,27,NA,marrón oscuro,NA,43
andino,hembra,747.99,NA,17,rojizo,gordo,13
andino,macho,861.04,27,17,blanco,gordo,14
andino,hembra,694.9,22,NA,blanco,NA,31
peruano,macho,706.97,29,NA,marrón,NA,54
híbrido,macho,875.01,26,21,pintado,sano,34
híbrido,hembra,621.22,23,19,tricolor,sano,53
andino,macho,754.55,30,17,blanco,gordo,23
abisinio,macho,601.41,25,16,negro,sano,64
andino,hembra,629.27,25,17,marrón,sano,64
andino,hembra,721.58,25,16,marrón,gordo,60
andino,hembra,NA,NA,16,rojizo,NA,16
peruano,macho,902.63,NA,21,marrón,sano,47
híbrido,hembra,1285.01,25,21,blanco,gordo,24
peruano,macho,832.21,29,NA,blanco,NA,17
peruano,macho,839.7,NA,19,blanco,sano,24
peruano,hembra,737.67,24,NA,blanco,NA,42
andino,macho,659.13,28,16,negro,sano,62
andino,hembra,634.36,22,NA,negro,NA,50
peruano,hembra,744.97,29,17,blanco,sano,48
andino,macho,770.8,22,18,negro,sano,26
peruano,hembra,NA,24,18,pintado,NA,54
peruano,hembra,878.98,24,NA,pintado,NA,27
andino,macho,NA,24,18,rojizo,NA,25
abisinio,macho,642.89,22,16,marrón oscuro,sano,60
americano,hembra,640.06,31,18,blanco,sano,20
peruano,macho,960.78,29,NA,marrón,NA,18
andino,hembra,638.93,22,NA,blanco,NA,54
peruano,hembra,NA,25,18,negro,NA,22
peruano,hembra,856.18,NA,20,negro,sano,31
andino,macho,930.83,NA,NA,rojizo,NA,39
peruano,macho,904.62,26,21,blanco,sano,30
abisinio,macho,549.58,23,16,marrón oscuro,sano,44
americano,macho,933.53,26,NA,negro,NA,22
andino,macho,918.48,25,20,negro,sano,35
peruano,macho,693.32,29,20,negro,sano,33
americano,macho,NA,NA,23,negro,NA,39
andino,macho,930.85,26,18,negro,gordo,19
peruano,macho,976.6,30,19,blanco,gordo,52
peruano,macho,608.97,NA,19,pintado,sano,56
americano,macho,814.73,27,20,gris,sano,24
americano,macho,NA,NA,20,blanco,NA,18
peruano,hembra,NA,NA,17,marrón,NA,25
andino,macho,731.61,25,NA,rojizo,NA,40
peruano,macho,NA,28,20,pintado,NA,24
andino,hembra,681.97,23,17,marrón,sano,19
peruano,macho,816.98,27,20,blanco,sano,23
americano,hembra,914.37,27,21,marrón,sano,53
peruano,macho,833.78,31,21,blanco,sano,42
peruano,hembra,797.93,29,17,blanco,gordo,40
peruano,macho,753.56,27,20,marrón,sano,42
peruano,hembra,548.23,23,16,negro,sano,22
peruano,macho,711.95,28,19,blanco,sano,57
andino,macho,841.14,NA,NA,blanco,NA,18
abisinio,macho,NA,26,17,marrón oscuro,NA,54
andino,macho,810.75,29,18,blanco,sano,61
andino,hembra,639.79,21,17,blanco,sano,NA
andino,macho,903.17,28,NA,rojizo,NA,50
andino,macho,730.55,35,17,tricolor,gordo,32
peruano,macho,781.07,NA,20,negro,sano,27
andino,macho,704.76,25,17,negro,sano,34
peruano,macho,667.78,28,20,pintado,sano,32
andino,macho,784.5,25,17,tricolor,gordo,39
peruano,hembra,NA,24,NA,blanco,NA,33
andino,macho,611.38,20,20,blanco,sano,19
peruano,hembra,681.54,NA,19,marrón,sano,61
abisinio,macho,575.59,24,16,gris,sano,19
andino,macho,885.8,23,18,rojizo,gordo,26
peruano,macho,1012.88,27,21,marrón,sano,39
andino,macho,842.61,25,16,rojizo,gordo,36
peruano,macho,1039.53,NA,20,pintado,gordo,22
andino,macho,NA,23,NA,marrón,NA,54
peruano,hembra,667.21,23,18,marrón,sano,40
peruano,hembra,716.18,NA,17,negro,sano,36
peruano,macho,695.49,28,NA,blanco,NA,52
híbrido,macho,660,NA,25,marrón,flaco,50
peruano,hembra,716.33,30,NA,negro,NA,28
abisinio,macho,571.97,27,NA,marrón oscuro,NA,12
peruano,macho,903.26,33,NA,blanco,NA,12
peruano,macho,917.59,NA,21,marrón,sano,60
andino,hembra,NA,21,16,blanco,NA,47
andino,macho,699.85,22,18,negro,sano,28
híbrido,macho,1012.54,31,NA,blanco,NA,32
peruano,macho,954.15,24,20,marrón,sano,42
andino,hembra,602.13,24,18,negro,sano,20
peruano,macho,876.7,NA,20,blanco,sano,50
peruano,hembra,893.16,23,18,blanco,gordo,54
peruano,hembra,534.4,23,NA,pintado,NA,19
peruano,hembra,797.86,26,18,pintado,sano,31
peruano,hembra,566.4,24,NA,pintado,NA,58
americano,macho,657.4,27,20,blanco,sano,51
americano,hembra,695.33,29,20,negro,sano,63
híbrido,macho,1661.51,35,NA,blanco,NA,26
peruano,hembra,709.26,27,18,pintado,sano,49
abisinio,macho,NA,24,18,marrón oscuro,NA,21
andino,macho,NA,29,19,marrón,NA,38
andino,macho,879.82,24,19,rojizo,sano,41
peruano,macho,856.62,28,19,pintado,sano,59
peruano,macho,933.42,NA,19,negro,gordo,49
andino,macho,980.52,NA,18,marrón,gordo,47
andino,macho,914.04,NA,16,blanco,obeso,27
peruano,macho,822.88,28,NA,blanco,NA,40
híbrido,macho,722.2,19,17,blanco,sano,34
peruano,hembra,660.07,28,19,marrón,sano,16
híbrido,macho,1006.54,17,NA,marrón,NA,47
andino,macho,819.41,28,19,negro,sano,40
americano,macho,1009.88,26,22,negro,sano,16
híbrido,hembra,666.06,18,26,tricolor,flaco,52
peruano,hembra,713.9,26,18,blanco,sano,51
peruano,macho,875.07,25,20,blanco,sano,36
andino,macho,712.84,26,18,marrón,sano,54
andino,hembra,702.55,23,16,marrón,gordo,22
andino,macho,771.71,NA,18,negro,sano,32
andino,macho,651.8,30,18,marrón,sano,40
abisinio,macho,NA,22,16,negro,NA,48
andino,macho,892.03,NA,19,blanco,sano,30
peruano,hembra,866.18,25,18,blanco,gordo,37
peruano,hembra,821.05,24,NA,negro,NA,48
andino,macho,710.43,23,15,blanco,gordo,48
peruano,hembra,734.62,24,NA,marrón,NA,52
peruano,macho,745.95,24,20,negro,sano,14
híbrido,macho,1358.01,33,19,marrón,obeso,46
peruano,hembra,643.9,25,19,pintado,sano,16
peruano,macho,927.24,27,19,blanco,sano,19
peruano,macho,743.38,26,19,blanco,sano,40
andino,hembra,626.14,25,16,marrón,sano,35
peruano,macho,740.98,26,20,blanco,sano,57
americano,macho,1011.25,27,23,gris,sano,26
peruano,hembra,NA,22,16,blanco,NA,63
abisinio,macho,756.12,NA,17,marrón oscuro,gordo,19
peruano,macho,673.22,29,19,blanco,sano,17
americano,hembra,NA,28,20,marrón,NA,39
peruano,macho,906.81,27,NA,marrón,NA,58
andino,hembra,841.36,23,16,blanco,gordo,23
peruano,hembra,684.77,NA,16,marrón,gordo,14
peruano,macho,738.56,30,20,blanco,sano,46
peruano,macho,1039.24,28,21,pintado,sano,25
peruano,macho,NA,31,21,negro,NA,62
peruano,hembra,NA,25,18,negro,NA,52
peruano,hembra,541.89,21,19,blanco,flaco,51
andino,hembra,555.37,23,18,negro,sano,27
andino,hembra,637.48,26,NA,blanco,NA,55
peruano,hembra,860.91,27,18,marrón,gordo,58
peruano,hembra,741.42,21,17,pintado,sano,28
abisinio,macho,519.09,27,16,negro,sano,40
peruano,macho,746.53,28,NA,marrón,NA,32
andino,macho,924.5,29,19,marrón,gordo,24
híbrido,hembra,725.13,20,23,marrón,flaco,46
abisinio,macho,732.28,23,15,marrón oscuro,gordo,38
peruano,hembra,701.57,27,18,marrón,sano,40
peruano,hembra,761.89,28,17,pintado,gordo,13
peruano,macho,673.01,26,21,blanco,flaco,58
peruano,hembra,725.01,NA,19,negro,sano,28
peruano,hembra,703.95,24,18,marrón,sano,44
híbrido,hembra,1032.28,28,24,blanco,sano,41
peruano,hembra,753.11,26,17,blanco,sano,13
andino,macho,732.23,NA,17,blanco,gordo,28
peruano,macho,771.44,29,NA,negro,NA,59
peruano,hembra,885.87,29,20,blanco,sano,24
andino,macho,875.01,23,19,rojizo,sano,36
abisinio,macho,568.07,NA,16,negro,sano,58
andino,macho,854.73,28,17,negro,gordo,32
andino,hembra,749.63,20,17,negro,gordo,48
americano,macho,813.5,23,NA,negro,NA,16
peruano,hembra,861.15,NA,NA,blanco,NA,20
peruano,macho,818.11,26,22,blanco,sano,33
andino,hembra,599.31,21,17,negro,sano,48
peruano,hembra,749.41,25,18,blanco,sano,19
andino,hembra,730.96,NA,NA,tricolor,NA,38
peruano,macho,967.12,28,20,blanco,sano,39
andino,hembra,759.42,28,17,negro,gordo,54
híbrido,macho,359.63,NA,17,tricolor,flaco,53
peruano,macho,NA,25,20,blanco,NA,19
andino,hembra,588.01,25,16,blanco,sano,43
peruano,hembra,598.01,23,NA,blanco,NA,19
híbrido,macho,920.18,20,NA,tricolor,NA,27
peruano,macho,655.21,31,NA,negro,NA,64
andino,macho,NA,29,19,rojizo,NA,19
andino,macho,642.65,27,19,negro,sano,26
andino,macho,779.89,NA,17,negro,gordo,30
peruano,macho,667.04,NA,20,blanco,sano,30
híbrido,hembra,781.43,35,NA,blanco,NA,19
peruano,macho,772.72,NA,NA,marrón,NA,20
andino,hembra,NA,21,NA,negro,NA,24
peruano,hembra,703.54,31,17,negro,gordo,47
peruano,macho,942.34,26,20,negro,sano,52
peruano,hembra,695.62,NA,19,negro,sano,40
peruano,hembra,686.63,NA,NA,marrón,NA,10
peruano,macho,925.57,25,21,blanco,sano,61
andino,macho,697.14,21,18,blanco,sano,12
andino,hembra,514.65,24,14,negro,gordo,17
andino,macho,955.08,24,NA,blanco,NA,16
andino,macho,883.73,26,17,blanco,gordo,59
peruano,hembra,590.25,20,17,pintado,sano,38
andino,macho,995.46,25,NA,blanco,NA,27
andino,hembra,NA,23,17,negro,NA,23
abisinio,macho,506.82,18,17,pintado,sano,56
andino,hembra,NA,25,NA,blanco,NA,47
peruano,hembra,726.09,26,18,pintado,sano,36
peruano,hembra,807.56,25,18,marrón,sano,52
peruano,macho,947.26,27,21,pintado,sano,15
híbrido,hembra,1276.97,28,NA,pintado,NA,22
peruano,macho,715.75,26,NA,marrón,NA,59
peruano,hembra,NA,NA,18,negro,NA,20
peruano,macho,687.8,29,19,blanco,sano,23
peruano,macho,1038.25,NA,NA,blanco,NA,32
peruano,macho,994.72,NA,NA,marrón,NA,39
andino,macho,672.28,NA,15,rojizo,gordo,11
peruano,macho,NA,NA,NA,blanco,NA,27
abisinio,hembra,NA,18,16,negro,NA,21
abisinio,macho,600.34,23,17,pintado,sano,47
peruano,hembra,589.64,29,17,pintado,sano,40
peruano,hembra,NA,NA,19,blanco,NA,38
andino,hembra,882.92,NA,16,negro,obeso,40
andino,macho,847.4,NA,18,negro,gordo,33
híbrido,macho,1953.53,29,26,tricolor,gordo,36
andino,macho,695.77,28,NA,blanco,NA,57
abisinio,macho,333.27,22,16,marrón oscuro,flaco,53
peruano,macho,940.27,28,18,blanco,gordo,40
peruano,macho,772.81,28,20,pintado,sano,54
peruano,hembra,823.54,28,19,blanco,sano,51
andino,hembra,NA,25,NA,negro,NA,25
peruano,macho,NA,NA,20,negro,NA,12
peruano,hembra,NA,NA,17,negro,NA,38
peruano,macho,760.63,28,20,negro,sano,55
peruano,hembra,731.51,NA,18,marrón,sano,31
híbrido,hembra,1352.41,38,20,tricolor,gordo,43
híbrido,hembra,1258.55,32,24,tricolor,sano,50
andino,hembra,623.71,24,16,blanco,sano,29
peruano,hembra,703.72,NA,18,pintado,sano,16
peruano,macho,1009.6,35,20,pintado,gordo,55
peruano,macho,NA,26,19,blanco,NA,20
andino,macho,787.69,28,20,negro,sano,48
peruano,hembra,707.4,30,17,negro,sano,23
peruano,hembra,NA,NA,17,pintado,NA,45
peruano,macho,983.95,29,20,pintado,gordo,39
peruano,macho,833.13,23,20,blanco,sano,63
peruano,macho,664.6,26,20,pintado,sano,16
peruano,hembra,822.7,25,17,marrón,gordo,40
peruano,macho,764.46,NA,NA,negro,NA,32
andino,hembra,705.9,NA,16,blanco,gordo,58
peruano,hembra,750.81,24,18,negro,sano,24
peruano,macho,803.71,25,NA,blanco,NA,42
andino,macho,877.61,28,18,blanco,gordo,29
peruano,macho,NA,29,NA,marrón,NA,43
andino,macho,NA,34,18,blanco,NA,43
abisinio,macho,NA,NA,17,pintado,NA,39
andino,macho,NA,22,18,negro,NA,18
peruano,macho,756.07,NA,19,blanco,sano,42
americano,macho,906.04,28,22,negro,sano,17
peruano,hembra,713.77,20,19,blanco,sano,61
andino,hembra,NA,21,17,negro,NA,34
americano,hembra,811.11,25,22,negro,sano,38
andino,hembra,603.72,NA,16,marrón,sano,41
andino,macho,NA,22,16,blanco,NA,27
andino,macho,929.69,NA,17,blanco,gordo,28
peruano,hembra,652.83,31,19,blanco,sano,18
peruano,macho,704.89,25,21,negro,sano,18
andino,macho,NA,29,18,negro,NA,55
peruano,macho,680.71,26,NA,marrón,NA,36
americano,macho,774.94,29,19,negro,sano,19
peruano,hembra,796.9,25,17,blanco,gordo,43
andino,macho,776.6,28,NA,blanco,NA,51
andino,hembra,774.98,20,16,blanco,gordo,52
americano,hembra,862.15,32,21,blanco,sano,38
peruano,macho,NA,21,19,blanco,NA,46
andino,hembra,616.63,28,17,negro,sano,50
peruano,hembra,480.23,24,17,pintado,sano,23
andino,macho,694.08,NA,18,marrón,sano,60
peruano,hembra,649.57,27,19,marrón,sano,48
peruano,macho,612.2,24,21,negro,flaco,47
peruano,macho,786.75,25,19,marrón,sano,58
peruano,hembra,714.27,21,17,negro,sano,46
peruano,hembra,807.74,22,19,negro,sano,45
abisinio,macho,816,NA,16,marrón oscuro,gordo,62
peruano,hembra,596.28,25,NA,negro,NA,20
abisinio,macho,NA,23,18,negro,NA,49
peruano,hembra,795.95,29,18,blanco,gordo,15
abisinio,macho,501.56,26,NA,negro,NA,16
peruano,hembra,NA,26,17,pintado,NA,27
peruano,hembra,NA,23,NA,blanco,NA,24
peruano,macho,852.64,NA,19,blanco,sano,26
andino,macho,NA,30,NA,tricolor,NA,44
híbrido,hembra,907.44,NA,NA,blanco,NA,22
andino,macho,873.69,25,19,blanco,sano,46
abisinio,macho,624.87,23,NA,negro,NA,46
abisinio,macho,612.81,21,NA,gris,NA,22
andino,macho,812,26,18,marrón,sano,30
peruano,macho,788.02,27,21,pintado,sano,22
andino,macho,799.31,23,18,blanco,gordo,43
andino,macho,960.75,26,18,rojizo,gordo,35
peruano,hembra,611.22,23,17,blanco,sano,45
peruano,macho,798.37,29,20,negro,sano,19
peruano,macho,NA,24,20,negro,NA,24
andino,hembra,617.75,20,NA,negro,NA,41
híbrido,hembra,839.19,NA,NA,pintado,NA,62
americano,hembra,862.96,26,20,negro,sano,29
peruano,hembra,734.91,24,18,blanco,sano,51
peruano,hembra,829.3,24,19,pintado,sano,11
americano,hembra,774.45,27,21,marrón,sano,20
híbrido,hembra,560.22,37,13,pintado,gordo,NA
peruano,hembra,NA,27,20,marrón,NA,34
peruano,hembra,673.63,28,18,marrón,sano,60
híbrido,macho,1379.95,35,NA,tricolor,NA,16
peruano,macho,845.81,NA,18,negro,sano,35
peruano,hembra,728.51,29,NA,blanco,NA,37
peruano,macho,907.21,24,20,negro,sano,54
peruano,macho,772.9,NA,NA,marrón,NA,25
peruano,hembra,696.21,27,18,pintado,sano,33
peruano,macho,888.38,29,20,marrón,sano,51
americano,hembra,711.55,NA,18,gris,sano,29
peruano,hembra,694.45,24,NA,blanco,NA,18
andino,hembra,743.73,24,NA,negro,NA,46
andino,macho,677.99,21,17,blanco,sano,16
híbrido,macho,795.68,21,22,tricolor,sano,44
andino,hembra,692.37,24,17,marrón,sano,34
andino,macho,NA,28,19,blanco,NA,44
peruano,hembra,NA,24,19,negro,NA,14
peruano,macho,892.68,21,20,blanco,sano,27
peruano,hembra,NA,24,17,negro,NA,63
peruano,hembra,NA,29,16,pintado,NA,53
peruano,hembra,756.41,25,18,blanco,sano,33
híbrido,macho,1279.03,NA,20,marrón,gordo,56
andino,macho,797.01,22,19,negro,sano,45
peruano,macho,686.58,27,NA,negro,NA,38
andino,hembra,806.16,23,17,blanco,gordo,52
americano,hembra,725.32,29,20,marrón,sano,32
peruano,macho,1087.52,31,NA,negro,NA,25
peruano,hembra,NA,26,NA,marrón,NA,44
andino,macho,796.7,24,NA,negro,NA,34
peruano,macho,835.23,NA,20,blanco,sano,17
peruano,hembra,NA,23,NA,negro,NA,36
abisinio,macho,587.14,NA,15,marrón oscuro,sano,36
andino,macho,NA,29,16,marrón,NA,61
peruano,hembra,NA,NA,18,marrón,NA,53
andino,macho,852.24,23,18,blanco,gordo,32
andino,hembra,544.58,NA,15,tricolor,sano,60
híbrido,hembra,792.08,27,NA,tricolor,NA,NA
peruano,hembra,771.82,NA,NA,marrón,NA,53
peruano,hembra,NA,23,NA,negro,NA,25
peruano,macho,867.92,28,NA,marrón,NA,42
peruano,macho,799.28,NA,NA,marrón,NA,36
peruano,hembra,540.62,NA,19,marrón,sano,31
peruano,macho,779.65,31,20,negro,sano,46
peruano,macho,786.18,31,NA,marrón,NA,30
peruano,macho,853.3,24,NA,marrón,NA,17
híbrido,macho,994.61,NA,13,blanco,obeso,43
abisinio,macho,507.8,24,15,marrón oscuro,sano,23
peruano,macho,679.91,NA,NA,blanco,NA,46
peruano,macho,1029.59,NA,NA,pintado,NA,41
americano,hembra,714.07,24,20,negro,sano,38
híbrido,macho,1109.01,NA,NA,pintado,NA,45
peruano,hembra,633.15,29,17,blanco,sano,47
andino,macho,648.25,24,18,negro,sano,39
peruano,hembra,NA,25,16,pintado,NA,52
peruano,macho,905.01,27,19,pintado,sano,13
americano,hembra,696.49,31,19,gris,sano,17
abisinio,macho,653.8,27,NA,marrón oscuro,NA,18
andino,macho,974,25,17,blanco,gordo,NA
peruano,hembra,615.64,28,18,pintado,sano,52
andino,hembra,636.39,25,NA,marrón,NA,55
peruano,hembra,NA,23,NA,marrón,NA,22
andino,hembra,795.42,NA,18,blanco,sano,61
peruano,hembra,NA,22,NA,marrón,NA,19
híbrido,hembra,445.12,NA,13,tricolor,gordo,39
abisinio,macho,688.98,21,15,marrón oscuro,gordo,56
peruano,macho,751.2,28,20,blanco,sano,53
andino,macho,NA,26,17,tricolor,NA,38
abisinio,macho,469.59,NA,NA,marrón oscuro,NA,20
andino,macho,1002.21,23,20,tricolor,gordo,17
andino,hembra,751.91,25,16,blanco,gordo,42
abisinio,macho,563.01,22,16,negro,sano,52
híbrido,macho,1409.99,NA,20,blanco,gordo,18
andino,macho,787.12,24,19,negro,sano,14
híbrido,macho,1192.52,15,NA,tricolor,NA,25
peruano,macho,912.26,28,20,blanco,sano,13
peruano,hembra,591.19,24,20,blanco,sano,56
andino,macho,NA,29,19,tricolor,NA,20
peruano,hembra,NA,25,19,negro,NA,58
andino,macho,884.56,30,17,marrón,gordo,48
peruano,macho,855.96,24,19,blanco,sano,26
andino,hembra,700.28,21,15,negro,gordo,45
andino,hembra,688.29,NA,NA,negro,NA,42
híbrido,hembra,NA,20,20,blanco,NA,52
peruano,hembra,706.74,24,18,blanco,sano,34
peruano,hembra,NA,NA,19,pintado,NA,46
peruano,macho,847.73,NA,20,blanco,sano,30
abisinio,macho,588.91,22,17,pintado,sano,22
peruano,macho,NA,24,NA,blanco,NA,17
peruano,hembra,755.07,29,17,blanco,gordo,40
andino,macho,697.75,23,17,tricolor,sano,25
andino,macho,848.13,NA,NA,negro,NA,36
peruano,hembra,880.84,25,19,negro,sano,27
híbrido,hembra,1213.52,13,27,pintado,sano,64
peruano,macho,953.82,NA,NA,pintado,NA,31
abisinio,macho,455.39,NA,16,marrón oscuro,sano,25
peruano,macho,802.14,24,19,negro,sano,50
peruano,macho,819.31,24,20,marrón,sano,12
andino,macho,970.03,24,17,marrón,gordo,33
peruano,hembra,549.13,28,18,blanco,sano,45
andino,macho,702.11,25,18,blanco,sano,34
peruano,hembra,910.83,23,17,marrón,gordo,22
andino,macho,697.29,NA,NA,marrón,NA,14
andino,hembra,558.15,26,NA,negro,NA,18
abisinio,macho,638.28,25,16,negro,sano,54
andino,macho,911.58,25,18,marrón,gordo,52
peruano,macho,708.76,30,20,blanco,sano,12
híbrido,macho,987.73,39,NA,pintado,NA,32
peruano,macho,NA,31,18,negro,NA,55
peruano,macho,NA,25,NA,blanco,NA,23
americano,hembra,NA,NA,19,negro,NA,65
peruano,hembra,753.7,24,20,blanco,sano,31
peruano,hembra,889.1,23,17,negro,gordo,19
híbrido,hembra,NA,21,18,tricolor,NA,38
andino,macho,618.46,NA,18,marrón,sano,45
peruano,macho,NA,NA,NA,blanco,NA,31
andino,hembra,808.96,22,NA,blanco,NA,13
peruano,macho,661.39,26,NA,marrón,NA,50
andino,macho,922.16,NA,NA,tricolor,NA,38
andino,macho,739.4,25,18,marrón,sano,66
peruano,hembra,615.41,25,17,blanco,sano,12
peruano,hembra,613.12,28,18,pintado,sano,12
peruano,macho,660.87,23,20,negro,sano,50
peruano,macho,NA,24,19,blanco,NA,17
andino,macho,784.15,26,17,negro,gordo,40
andino,hembra,689.82,22,16,blanco,gordo,58
híbrido,hembra,882.96,16,22,blanco,sano,33
peruano,hembra,NA,NA,NA,marrón,NA,31
