Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
Cuy Americano,Macho,NA,29,21,negro,NA,30
peruano,hembra,935.83,23,NA,Blanco,NA,50
Peruano,H,844,26,17,marrón,Gordo,22
andino,m,1048.32,28,NA,tricolor,NA,60
Peruano,m,782.97,NA,20,Blanco,sano,46
andino,Machoo,746.09,20,NA,Blanco,NA,28
Cuy Peruano,Macho,875.64,24,18,blanco,gordo,31
Cuy Abisinio,macho,649.58,26,15,marrón oscuro,Gordo,62
peruano,Hembra,775.49,23,17,Pintado,gordo,30
Peruano,Macho,903.63,27,20,Blanco,Sano,14
Peruano,H,632.52,29,18,pintado,Sano,65
peruano,macho,832.01,30,NA,Pintadoo,NA,43
Abisinio,macho,667.77,23,17,negro,Sano,33
andino,Macho,806.36,28,20,marrón,Sano,20
Cuy abisinio,macho,361.7,22,16,marrón oscuro,Flaco,43
peruanoo,Macho,922.96,27,19,Pintado,gordo,63
Peruano,H,778.02,28,NA,Pintado,NA,17
Cuy Peruano,Hembra,692.1,NA,NA,pintado,NA,40
Cuy peruano,hembra,842.4,26,20,Blanco,Sano,54
Cuy Abisinio,Macho,735.82,21,NA,Gris,NA,50
andino,Macho,1013.09,29,NA,negro,NA,14
peruano,H,595.79,26,NA,Blanco,NA,27
Cuy Híbrido,hembra,1301.56,24,25,blanco,sano,19
Peruano,m,852.36,NA,NA,Blanco,NA,29
Cuy abisinio,macho,652.98,25,18,Negro,sano,44
peruano,h,NA,23,NA,Marrón,NA,32
Cuy Abisinio,m,724.67,22,NA,Marrón Oscuro,NA,44
Cuy Peruano,m,887,31,NA,blanco,NA,22
Cuy peruano,Macho,740.48,NA,20,Negro,sano,50
Cuy Peruano,macho,633.43,28,19,Pintado,Sano,61
Peruano,H,600.29,24,17,Marrón,sano,39
Híbrido,macho,1108.8,30,18,Pintado,gordo,18
peruano,macho,839.39,29,NA,Blanco,NA,45
Cuy peruano,h,643.97,27,18,Blanco,Sano,25
Cuy andino,hembra,672.68,27,17,Marrón,sano,19
Cuy Andino,hembra,587.89,25,15,negro,gordo,12
Peruano,h,602.99,27,18,Blanco,Sano,23
Peruano,macho,847.2,28,NA,blanco,NA,17
Peruano,Hembra,715.03,20,17,Marrón,sano,61
Cuy peruano,Macho,785.31,NA,18,Marrón,Sano,33
Cuy Peruano,Hembra,718.11,25,20,Blanco,Sano,61
Peruano,Macho,737.56,29,20,Blanco,sano,48
Peruano,Macho,NA,28,NA,Blanco,NA,66
Americano,hembra,NA,NA,20,Gris,NA,46
Cuy Peruano,Hembra,NA,24,NA,Pintado,NA,63
Cuy Andino,Macho,NA,27,17,Negro,NA,17
Cuy peruano,macho,782.58,26,20,Blanco,Sano,41
Cuy Andino,h,679.44,24,NA,Marrón,NA,49
Cuy peruano,m,1055.37,24,NA,Marrón,NA,32
Cuy Andino,Hembra,NA,21,NA,Rojizo,NA,24
andino,m,718.37,24,NA,blanco,NA,64
Cuy peruano,Macho,674.7,31,19,marrón,sano,55
Andino,hembra,830.92,28,NA,blanco,NA,30
Cuy Andino,Hembra,537.66,NA,16,negro,Sano,12
Peruano,macho,NA,33,19,pintado,NA,22
Andino,m,1009.16,30,NA,Negro,NA,14
Cuy andino,Macho,721.01,NA,20,Marrón,sano,31
Peruano,M,957.53,26,19,Blanco,gordo,55
Cuy Peruano,Macho,979.84,28,NA,pintado,NA,25
peruano,H,860.42,27,NA,Marrón,NA,34
adinon,Macho,839.38,NA,18,marrón,Gordo,37
Hibrido,Macho,1787.03,34,21,Tricolor,obeso,60
hibrido,H,427.66,22,17,Tricolor,sano,26
Peruano,Macho,NA,29,19,Negro,NA,12
Peruano,Macho,877.01,NA,22,Pintado,Sano,44
Abisinio,macho,546.14,NA,18,Gris,Sano,22
peruano,Macho,802.82,31,NA,Blanco,NA,15
Peruano,Hembra,NA,27,17,negro,NA,19
peruano,M,821.12,22,21,Marrón,Sano,47
Cuy abisinio,m,617.86,27,15,pintado,Gordo,46
Cuy Peruano,Hembra,586.77,27,17,negro,Sano,38
Peruano,Hembra,560.97,26,18,Blanco,sano,33
Peruano,Macho,686.5,29,19,Blanco,sano,44
Peruano,m,674.12,27,19,Negro,sano,43
Andino,M,697.59,28,19,negro,Sano,57
Cuy andino,m,640.24,25,17,blanco,sano,41
andino,Macho,NA,26,NA,Negro,NA,22
Andino,H,697.96,22,17,Negro,Sano,18
Cuy peruano,M,NA,25,21,Blanco,NA,65
Cuy peruano,hembra,779.04,25,NA,Blanco,NA,44
Cuy Peruano,macho,744.33,29,20,Blanco,sano,63
peruano,hembra,747.06,24,17,Blanco,Gordo,53
Cuy peruano,h,763.91,27,19,Pintado,Sano,23
Peruano,H,721.19,24,18,Blanco,Sano,62
Cuy Peruano,M,626.7,26,19,pintado,sano,44
Peruano,Macho,723.4,26,NA,Blanco,NA,58
Cuy Peruano,H,673.7,NA,19,Marrón,Sano,55
Peruano,Macho,736.18,28,20,Pintado,Sano,43
andino,Macho,918.75,28,17,Negro,Gordo,25
Peruano,m,938.88,29,NA,Blanco,NA,35
Cuy Andino,M,90098,27,17,Negro,Gordo,54
Cuy Peruano,Hembra,607.96,23,NA,Negro,NA,25
Cuy Peruano,Macho,NA,32,21,Blanco,NA,54
andino,Macho,NA,26,17,Tricolor,NA,28
Cuy Peruano,hembra,574.07,24,NA,Blanco,NA,10
Cuy americano,m,864.8,30,20,blanco,Sano,25
peruano,Hembra,690.72,23,19,Blanco,Sano,15
Cuy Peruano,macho,NA,29,20,Negro,NA,61
Andino,Hembra,NA,NA,17,Tricolor,NA,61
Cuy Peruano,H,572.19,21,18,marrón,Sano,39
andino,macho,830.06,NA,17,blanco,Gordo,45
andino,macho,685.39,27,17,blanco,Sanoo,29
Andino,h,715.2,NA,15,tricolor,Gordo,34
Cuy peruano,macho,636.63,26,NA,negro,NA,48
Cuy peruano,macho,702.7,NA,NA,blanco,NA,18
Andino,macho,783.63,26,20,Negro,Sano,30
Andino,h,NA,23,16,blanco,NA,16
Cuy Andino,M,708.54,23,NA,Negro,NA,11
Cuy Peruano,Macho,1043.12,21,19,blanco,Gordo,24
Cuy Peruano,Macho,NA,29,NA,Pintado,NA,66
Peruano,M,737.86,25,21,Negro,Sano,15
Peruano,H,733.22,27,NA,blanco,NA,13
Andino,h,NA,28,15,Tricolor,NA,38
Peruano,H,628.53,NA,NA,marrón,NA,18
cuy,Hembra,NA,NA,NA,tricolor,NA,56
Cuy andino,m,917.14,NA,18,Negro,Gordo,24
peruano,macho,783.51,29,NA,blanco,NA,60
Cuy Andino,hembra,NA,24,NA,Negro,NA,29
andino,h,NA,21,17,Rojizo,NA,61
peruano,M,801.36,27,20,blanco,sano,34
Cuy híbrido,macho,1386.38,NA,NA,tricolor,NA,45
Peruano,h,NA,20,NA,Blanco,NA,14
Cuy Andino,H,600.18,23,17,negro,Sano,55
Andino,Hembra,608.26,24,18,Blanco,Sano,28
Cuy abisinio,M,752.8,23,16,Marrón Oscuro,gordo,37
Hibrido,Macho,1253.82,25,27,Pintado,sano,37
Cuy Peruano,h,NA,27,19,Pintado,NA,32
Andino,H,782.43,24,NA,Blanco,NA,41
Cuy andino,Macho,903.91,26,17,marrón,gordo,53
adinon,Hembra,NA,23,16,tricolor,NA,57
Andino,M,897.94,NA,NA,Blanco,NA,20
híbrido,H,787.63,25,21,Marrón,sano,47
Cuy peruano,Hembra,825.17,30,19,marrón,Sano,60
Andino,m,723.83,24,NA,Marrón,NA,53
Cuy abisinio,M,637.65,NA,NA,Pintado,NA,37
Peruano,hembra,650.18,26,NA,pintado,NA,30
Americano,H,756.89,25,20,Marrón,Sanoo,50
Hibrido,macho,1354.1,17,NA,pintado,NA,25
Cuy Andino,macho,838.6,25,18,Tricolor,gordo,26
Cuy andino,Hembra,850.19,29,17,marrón,gordo,39
Cuy Peruano,m,958.75,NA,20,negro,sano,40
Peruano,H,525.58,25,18,Blanco,Sano,21
Cuy Peruano,h,NA,26,18,Blanco,NA,31
Americanoo,macho,1000.25,31,NA,marrón,NA,35
peruano,H,638.35,22,16,Marrón,sano,18
hibrido,hembra,616.04,32,14,tricolor,Gordo,53
Cuy abisinio,macho,612.39,27,16,Negro,Sano,47
Hibrido,Hembra,1016.36,20,19,marrón,gordo,31
andino,macho,829.37,NA,NA,Marrón,NA,29
peruano,m,701.56,26,19,Marrón,sano,12
peruano,H,607.66,26,18,Blanco,sano,29
Cuy Peruano,macho,980.87,32,21,Blanco,Sano,33
Cuy Peruano,Macho,1026.21,NA,20,Marrón,gordo,26
peruano,hembra,911.46,29,17,Marrón,Gordo,20
andino,M,692.06,NA,18,Marrón,Sano,39
andino,Macho,708.39,26,19,Marrón,sano,51
peruano,h,806.87,24,19,blanco,Sano,32
Cuy Abisinio,macho,642.92,24,NA,Marrón Oscuro,NA,19
peruano,m,779.01,27,NA,blanco,NA,50
Cuy abisinio,macho,528.29,27,NA,Marrón Oscuro,NA,43
Andino,hembra,747.99,NA,17,Rojizo,Gordo,13
Cuy Andino,m,861.04,27,17,blanco,Gordo,14
andino,h,694.9,22,NA,Blanco,NA,31
Cuy Peruano,M,706.97,29,NA,Marrón,NA,54
Cuy híbrido,Macho,875.01,26,21,pintado,Sano,34
Cuy,H,621.22,23,19,Tricolor,Sano,53
Cuy Andino,macho,754.55,30,17,blanco,Gordo,23
Abisinio,M,601.41,25,16,Negro,Sano,64
adinon,hembra,629.27,25,17,marrón,Sano,64
andino,h,721.58,25,16,marrón,gordo,60
andino,Hembra,NA,NA,16,rojizo,NA,16
Peruano,macho,902.63,NA,21,marrón,sano,47
Cuy,Hembra,1285.01,25,21,Blanco,Gordo,24
Peruano,macho,832.21,29,NA,blanco,NA,17
Peruano,M,839.7,NA,19,blanco,sano,24
Peruano,hembra,737.67,24,NA,blanco,NA,42
andino,Macho,659.13,28,16,Negro,Sano,62
Cuy Andino,hembra,634.36,22,NA,Negro,NA,50
peruano,Hembra,744.97,29,17,blanco,sano,48
Cuy andino,Macho,770.8,22,18,Negro,Sano,26
peruano,hembra,NA,24,18,Pintado,NA,54
Cuy peruano,h,878.98,24,NA,pintado,NA,27
adinon,M,NA,24,18,Rojizo,NA,25
Abisinio,Macho,642.89,22,16,marrón oscuro,sano,60
Cuy Americano,Hembra,640.06,31,18,Blancoo,Sano,20
peruano,macho,960.78,29,NA,marrón,NA,18
Cuy andino,hembra,638.93,22,NA,Blanco,NA,54
Cuy peruano,hembra,NA,25,18,negro,NA,22
Cuy Peruano,H,856.18,NA,20,negro,sano,31
andino,M,930.83,NA,NA,rojizo,NA,39
Cuy peruano,macho,904.62,26,21,Blanco,sano,30
Cuy abisinio,macho,549.58,23,16,Marrón Oscuro,Sano,44
Americano,Macho,933.53,26,NA,Negro,NA,22
Cuy andino,macho,918.48,25,20,Negro,sano,35
Cuy peruano,macho,693.32,29,20,negro,Sano,33
Cuy Americano,Macho,NA,NA,23,Negro,NA,39
Cuy Andino,m,930.85,26,18,Negro,gordo,19
Cuy peruano,m,976.6,30,19,blanco,Gordo,52
Cuy Peruano,macho,608.97,NA,19,pintado,Sano,56
Americano,macho,814.73,27,20,Gris,Sano,24
Cuy Americano,macho,NA,NA,20,Blanco,NA,18
Peruano,h,NA,NA,17,Marrón,NA,25
Andino,macho,731.61,25,NA,Rojizo,NA,40
Cuy Peruano,macho,NA,28,20,pintado,NA,24
Andino,H,681.97,23,17,Marrón,Sano,19
Cuy Peruano,m,816.98,27,20,Blanco,Sano,23
Americano,h,914.37,27,21,marrón,sano,53
Cuy peruano,M,833.78,31,21,Blanco,sano,42
Cuy peruano,H,797.93,29,17,Blanco,gordo,40
Cuy Peruano,m,753.56,27,20,Marrón,Sano,42
peruano,Hembra,548.23,23,16,negroo,Sano,22
Cuy peruano,Macho,711.95,28,19,Blanco,Sano,57
andino,Macho,841.14,NA,NA,blanco,NA,18
Abisinio,Macho,NA,26,17,marrón oscuro,NA,54
andino,Macho,810.75,29,18,blanco,Sano,61
Cuy andino,h,639.79,21,17,Blanco,sano,NA
Andino,macho,903.17,28,NA,rojizo,NA,50
Cuy andino,macho,730.55,35,17,Tricolor,Gordo,32
Cuy peruano,macho,781.07,NA,20,Negro,sano,27
Andino,Macho,704.76,25,17,Negro,Sano,34
peruano,Macho,667.78,28,20,pintado,Sano,32
andino,m,784.5,25,17,tricolor,Gordo,39
Peruano,h,NA,24,NA,Blanco,NA,33
Cuy Andino,Macho,611.38,20,20,blanco,Sano,19
Peruano,h,681.54,NA,19,Marrón,Sano,61
Cuy abisinio,Macho,575.59,24,16,Gris,Sano,19
andino,m,885.8,23,18,rojizo,gordo,26
Cuy Peruano,macho,1012.88,27,21,marrón,Sano,39
Cuy Andino,macho,842.61,25,16,Rojizo,gordo,36
Cuy Peruano,macho,1039.53,NA,20,pintado,Gordo,22
andino,macho,NA,23,NA,Marrón,NA,54
Peruano,Hembra,667.21,23,18,marrón,sano,40
Cuy Peruano,h,716.18,NA,17,Negro,sano,36
peruano,Macho,695.49,28,NA,Blanco,NA,52
Cuy híbrido,macho,660,NA,25,Marrón,Flaco,50
peruano,Hembra,716.33,30,NA,Negro,NA,28
Cuy abisinio,m,571.97,27,NA,Marrón Oscuro,NA,12
Peruano,m,903.26,33,NA,blanco,NA,12
Cuy peruano,Macho,917.59,NA,21,marrón,Sano,60
Cuy Andino,hembra,NA,21,16,Blanco,NA,47
Andino,Macho,699.85,22,18,Negro,Sano,28
híbrido,Macho,1012.54,31,NA,Blanco,NA,32
Cuy Peruano,macho,954.15,24,20,marrón,Sano,42
Andino,H,602.13,24,18,Negro,sano,20
Peruano,m,876.7,NA,20,blanco,Sano,50
peruano,h,893.16,23,18,blanco,gordo,54
Peruanoo,Hembra,534.4,23,NA,pintado,NA,19
Peruano,H,797.86,26,18,Pintado,sano,31
peruano,H,566.4,24,NA,Pintado,NA,58
Cuy americano,Macho,657.4,27,20,Blanco,sano,51
Americano,Hembra,695.33,29,20,Negro,Sano,63
Híbrido,m,1661.51,35,NA,Blanco,NA,26
peruano,Hembra,709.26,27,18,pintado,sano,49
Cuy Abisinio,Macho,NA,24,18,Marrón Oscuro,NA,21
Cuy andino,macho,NA,29,19,Marrón,NA,38
Cuy Andino,Macho,879.82,24,19,Rojizo,sano,41
Cuy peruano,macho,856.62,28,19,Pintado,Sano,59
Peruano,Macho,933.42,NA,19,Negro,Gordo,49
Cuy Andino,M,980.52,NA,18,marrón,Gordo,47
Cuy Andino,macho,914.04,NA,16,Blanco,obeso,27
peruano,macho,822.88,28,NA,Blanco,NA,40
Hibrido,M,722.2,19,17,Blanco,Sano,34
Peruano,h,660.07,28,19,marrón,sano,16
Cuy Híbrido,m,1006.54,17,NA,Marrón,NA,47
Cuy andino,macho,819.41,28,19,Negro,Sanoo,40
Americano,m,1009.88,26,22,Negro,Sano,16
Cuy híbrido,H,666.06,18,26,Tricolor,flaco,52
Cuy peruano,H,713.9,26,18,Blanco,Sano,51
peruano,M,875.07,25,20,Blanco,sano,36
andino,Macho,712.84,26,18,Marrón,Sano,54
adinon,hembra,702.55,23,16,marrón,Gordo,22
Andino,macho,771.71,NA,18,negro,sano,32
Andino,Macho,651.8,30,18,Marrón,Sano,40
Abisinio,macho,NA,22,16,negro,NA,48
adinon,m,892.03,NA,19,Blanco,Sano,30
peruano,Hembra,866.18,25,18,blanco,Gordo,37
peruano,Hembra,821.05,24,NA,Negro,NA,48
Andino,m,710.43,23,15,Blanco,gordo,48
Peruano,h,734.62,24,NA,Marrón,NA,52
peruano,m,745.95,24,20,Negro,Sano,14
Hibrido,M,1358.01,33,19,marrón,obeso,46
peruano,Hembra,643.9,25,19,Pintado,Sano,16
Cuy peruano,macho,927.24,27,19,Blanco,sanoo,19
Cuy peruano,macho,743.38,26,19,Blanco,sano,40
Cuy Andino,Hembra,626.14,25,16,Marrón,Sano,35
Cuy Peruano,Macho,740.98,26,20,Blanco,Sano,57
Cuy americano,m,1011.25,27,23,Gris,Sano,26
peruano,hembra,NA,22,16,Blanco,NA,63
Cuy Abisinio,Macho,756.12,NA,17,Marrón Oscuro,gordo,19
Cuy peruano,M,673.22,29,19,blanco,sano,17
Cuy Americano,h,NA,28,20,Marrón,NA,39
Peruano,Macho,906.81,27,NA,marrón,NA,58
Cuy Andino,hembra,841.36,23,16,Blanco,Gordo,23
Cuy Peruano,h,684.77,NA,16,Marrón,gordo,14
Peruano,Macho,738.56,30,20,blanco,Sano,46
Cuy peruano,M,1039.24,28,21,Pintado,Sano,25
Cuy peruano,Macho,NA,31,21,Negro,NA,62
Cuy Peruano,hembra,NA,25,18,Negro,NA,52
Peruano,h,541.89,21,19,blanco,Flaco,51
andino,H,555.37,23,18,Negro,Sano,27
Andino,h,637.48,26,NA,Blanco,NA,55
Cuy Peruano,h,860.91,27,18,Marrón,Gordo,58
Peruano,H,741.42,21,17,pintado,sano,28
Cuy Abisinio,macho,519.09,27,16,negro,Sano,40
Peruano,Macho,746.53,28,NA,Marrón,NA,32
aNDino,Macho,924.5,29,19,marrón,gordo,24
Cuy,H,725.13,20,23,marrón,Flaco,46
Abisinio,Macho,732.28,23,15,marrón oscuro,Gordo,38
peruano,Hembra,701.57,27,18,marrón,sano,40
Cuy peruano,Hembra,761.89,28,17,Pintado,Gordo,13
peruano,macho,673.01,26,21,blanco,flaco,58
Peruano,h,725.01,NA,19,negro,Sano,28
Cuy Peruano,hembra,703.95,24,18,Marrón,Sano,44
híbrido,h,1032.28,28,24,blanco,Sano,41
peruano,h,753.11,26,17,Blanco,Sano,13
Cuy Andino,M,732.23,NA,17,Blanco,Gordo,28
Cuy peruano,macho,771.44,29,NA,Negro,NA,59
Peruano,h,885.87,29,20,blanco,Sano,24
Cuy Andino,Macho,875.01,23,19,Rojizo,Sano,36
Cuy abisinio,macho,568.07,NA,16,Negro,Sano,58
Cuy Andino,macho,854.73,28,17,negro,Gordo,32
Cuy Andino,Hembra,749.63,20,17,negro,gordo,48
Cuy Americano,M,813.5,23,NA,Negro,NA,16
Peruano,Hembra,861.15,NA,NA,Blanco,NA,20
Peruano,macho,818.11,26,22,Blanco,Sano,33
andino,hembra,599.31,21,17,Negro,sano,48
Peruano,hembra,749.41,25,18,blanco,Sano,19
Cuy Andino,hembra,730.96,NA,NA,Tricolor,NA,38
Peruano,m,967.12,28,20,Blanco,sano,39
andino,hembra,759.42,28,17,Negro,Gordo,54
hibrido,macho,359.63,NA,17,Tricolor,Flaco,53
peruano,Macho,NA,25,20,blanco,NA,19
Cuy andino,Hembra,588.01,25,16,blanco,Sano,43
Cuy Peruano,h,598.01,23,NA,Blanco,NA,19
Cuy híbrido,m,920.18,20,NA,tricolor,NA,27
Cuy peruano,Macho,655.21,31,NA,Negro,NA,64
Cuy Andino,Macho,NA,29,19,Rojizo,NA,19
andino,Macho,642.65,27,19,negro,sanoo,26
Cuy Andino,Macho,779.89,NA,17,Negro,goordo,30
Cuy peruano,M,667.04,NA,20,Blanco,sano,30
NA,h,781.43,35,NA,blanco,NA,19
Peruano,macho,772.72,NA,NA,Marrón,NA,20
Cuy andino,H,NA,21,NA,Negro,NA,24
Peruano,Hembra,703.54,31,17,Negro,Gordo,47
peruano,Macho,942.34,26,20,negro,sano,52
Cuy Peruano,Hembra,695.62,NA,19,Negro,Sano,40
Cuy peruano,hembra,686.63,NA,NA,marrón,NA,10
Cuy Peruano,M,925.57,25,21,blanco,Sano,61
Cuy Andino,macho,697.14,21,18,Blanco,sano,12
andino,h,514.65,24,14,Negro,Gordo,17
andino,macho,955.08,24,NA,blanco,NA,16
Cuy andino,Macho,883.73,26,17,blanco,gordo,59
peruano,hembra,590.25,20,17,pintado,sano,38
Andino,macho,995.46,25,NA,Blanco,NA,27
Cuy Andino,h,NA,23,17,Negro,NA,23
Cuy Abisinio,macho,506.82,18,17,pintado,Sano,56
Cuy Andino,H,NA,25,NA,Blanco,NA,47
Cuy peruano,h,726.09,26,18,Pintado,sano,36
Cuy peruano,Hembra,807.56,25,18,marrón,Sano,52
Cuy Peruano,M,947.26,27,21,Pintado,Sano,15
Cuy híbrido,H,1276.97,28,NA,Pintado,NA,22
Peruano,Macho,715.75,26,NA,marrón,NA,59
Peruano,h,NA,NA,18,Negro,NA,20
Peruano,Macho,687.8,29,19,blanco,Sano,23
Cuy Peruano,m,1038.25,NA,NA,Blanco,NA,32
Cuy Peruano,m,994.72,NA,NA,marrón,NA,39
andino,M,672.28,NA,15,Rojizo,gordo,11
Peruano,macho,NA,NA,NA,blanco,NA,27
Cuy Abisinio,H,NA,18,16,negro,NA,21
Cuy abisinio,macho,600.34,23,17,Pintado,Sano,47
Peruano,hembra,589.64,29,17,pintado,sano,40
Peruano,Hembra,NA,NA,19,blanco,NA,38
Cuy Andino,Hembra,882.92,NA,16,negro,Obeso,40
Cuy andino,m,847.4,NA,18,Negro,Gordo,33
cuy,Macho,1953.53,29,26,tricolor,Gordo,36
Cuy Andino,Macho,695.77,28,NA,Blanco,NA,57
Cuy abisinio,Macho,333.27,22,16,marrón oscuro,Flaco,53
peruano,Macho,940.27,28,18,Blanco,gordo,40
Cuy peruano,m,772.81,28,20,Pintado,Sano,54
Cuy Peruano,H,823.54,28,19,Blanco,Sano,51
Andino,hembra,NA,25,NA,Negro,NA,25
Cuy Peruano,M,NA,NA,20,Negro,NA,12
Peruano,h,NA,NA,17,Negro,NA,38
Cuy peruano,Macho,760.63,28,20,negro,Sano,55
Peruano,hembra,731.51,NA,18,Marrón,sano,31
Hibrido,Hembra,1352.41,38,20,Tricolor,Gordo,43
Cuy,Hembra,1258.55,32,24,Tricolor,Sano,50
Cuy andino,hembra,623.71,24,16,Blanco,Sano,29
Cuy peruano,Hembra,703.72,NA,18,Pintado,Sano,16
peruano,Macho,1009.6,35,20,Pintado,Gordo,55
Peruano,macho,NA,26,19,blanco,NA,20
Cuy Andino,macho,787.69,28,20,Negro,sano,48
Cuy Peruano,H,707.4,30,17,Negro,Sano,23
peruano,Hembra,NA,NA,17,pintado,NA,45
Peruano,m,983.95,29,20,pintado,gordo,39
Cuy Peruano,Macho,833.13,23,20,blanco,sano,63
Cuy peruano,Macho,664.6,26,20,pintado,Sano,16
Peruano,Hembra,822.7,25,17,Marrón,gordo,40
Peruanoo,macho,764.46,NA,NA,Negro,NA,32
Cuy andino,H,705.9,NA,16,Blanco,Gordo,58
Peruano,hembra,750.81,24,18,negro,sano,24
peruano,m,803.71,25,NA,blanco,NA,42
Andino,Macho,877.61,28,18,Blanco,Gordo,29
Peruano,Macho,NA,29,NA,marrón,NA,43
Andino,M,NA,34,18,Blanco,NA,43
Cuy abisinio,Macho,NA,NA,17,Pintado,NA,39
Cuy andino,M,NA,22,18,Negro,NA,18
Cuy Peruano,macho,756.07,NA,19,Blanco,Sano,42
Cuy Americano,Macho,906.04,28,22,Negro,sano,17
Cuy peruano,H,713.77,20,19,Blanco,Sano,61
Cuy andino,Hembra,NA,21,17,negro,NA,34
Americano,Hembra,811.11,25,22,Negro,Sano,38
Cuy andino,hembra,603.72,NA,16,Marrón,Sano,41
andino,M,NA,22,16,Blanco,NA,27
Cuy Andino,m,929.69,NA,17,blanco,Gordo,28
Peruano,hembra,652.83,31,19,Blanco,Sano,18
Cuy Peruano,macho,704.89,25,21,Negro,sano,18
Cuy andino,Macho,NA,29,18,Negro,NA,55
Peruano,Macho,680.71,26,NA,marrón,NA,36
Cuy Americano,macho,774.94,29,19,Negro,Sano,19
peruano,h,796.9,25,17,Blanco,Gordo,43
Cuy andino,macho,776.6,28,NA,Blanco,NA,51
andino,h,774.98,20,16,Blanco,gordo,52
Cuy Americano,h,862.15,32,21,blanco,sano,38
Cuy peruano,m,NA,21,19,blanco,NA,46
Cuy Andino,h,616.63,28,17,Negro,Sano,50
Cuy Peruano,H,480.23,24,17,pintado,sano,23
Andino,m,694.08,NA,18,marrón,Sano,60
peruano,hembra,649.57,27,19,Marrón,sano,48
Cuy Peruano,Macho,612.2,24,21,negro,flaco,47
Cuy peruano,macho,786.75,25,19,Marrón,Sano,58
Cuy Peruano,Hembra,714.27,21,17,Negro,Sano,46
Cuy peruano,h,807.74,22,19,Negro,Sano,45
Cuy Abisinio,Macho,816,NA,16,Marrón Oscuro,Gordo,62
Cuy peruano,h,596.28,25,NA,Negro,NA,20
Cuy abisinio,Macho,NA,23,18,negro,NA,49
Cuy Peruano,hembra,795.95,29,18,Blanco,goordo,15
Abisinio,Macho,501.56,26,NA,Negro,NA,16
Peruano,h,NA,26,17,pintado,NA,27
peruano,H,NA,23,NA,Blanco,NA,24
Cuy peruano,macho,852.64,NA,19,blanco,sano,26
Cuy Andino,Macho,NA,30,NA,Tricolor,NA,44
Cuy Híbrido,h,907.44,NA,NA,blanco,NA,22
Andino,macho,873.69,25,19,Blanco,Sanoo,46
Cuy Abismo,M,624.87,23,NA,negro,NA,46
Cuy Abisinio,Macho,612.81,21,NA,gris,NA,22
Cuy andino,Macho,812,26,18,Marrón,Sano,30
Cuy Peruano,Macho,788.02,27,21,Pintado,Sano,22
Andino,m,799.31,23,18,blanco,gordo,43
Cuy andino,Macho,960.75,26,18,Rojizo,Gordo,35
Peruano,H,611.22,23,17,blanco,sano,45
Cuy Peruano,m,798.37,29,20,Negro,Sano,19
Cuy Peruano,macho,NA,24,20,Negro,NA,24
Andino,H,617.75,20,NA,negro,NA,41
hibrido,h,839.19,NA,NA,Pintado,NA,62
Cuy americano,hembra,862.96,26,20,negro,sano,29
Cuy Peruano,Hembra,734.91,24,18,blanco,Sano,51
peruano,Hembra,829.3,24,19,Pintado,Sano,11
Cuy americano,Hembra,774.45,27,21,Marrón,sano,20
Cuy híbrido,h,560.22,37,13,Pintado,gordo,NA
Cuy peruano,hembra,NA,27,20,marrón,NA,34
Cuy peruano,Hembra,673.63,28,18,Marrón,sano,60
Cuy Híbrido,Macho,1379.95,35,NA,Tricolor,NA,16
peruanoo,m,845.81,NA,18,Negroo,sano,35
Cuy Peruano,Hembra,728.51,29,NA,Blanco,NA,37
Cuy peruano,macho,907.21,24,20,Negro,sano,54
Cuy peruano,Macho,772.9,NA,NA,Marrón,NA,25
Peruano,H,696.21,27,18,pintado,Sano,33
Cuy peruano,M,888.38,29,20,marrón,Sano,51
Cuy americano,H,711.55,NA,18,Gris,Sano,29
peruano,Hembra,694.45,24,NA,blanco,NA,18
andino,Hembra,743.73,24,NA,negro,NA,46
Cuy andino,Macho,677.99,21,17,Blanco,Sano,16
híbrido,m,795.68,21,22,Tricolor,Sano,44
Cuy Andino,Hembra,692.37,24,17,Marrón,Sano,34
Cuy andino,M,NA,28,19,Blanco,NA,44
peruano,hembra,NA,24,19,Negro,NA,14
Cuy peruano,Macho,892.68,21,20,Blanco,Sano,27
Cuy Peruano,hembra,NA,24,17,Negro,NA,63
Cuy Peruano,h,NA,29,16,pintado,NA,53
peruano,hembra,756.41,25,18,Blanco,Sano,33
Híbrido,Macho,1279.03,NA,20,marrón,Gordo,56
Cuy andino,Macho,797.01,22,19,Negro,sano,45
Cuy peruano,macho,686.58,27,NA,negro,NA,38
Cuy andino,h,806.16,23,17,blanco,Gordo,52
Americano,H,725.32,29,20,Marrón,sano,32
Peruano,m,1087.52,31,NA,Negro,NA,25
Cuy peruano,hembra,NA,26,NA,marrón,NA,44
Cuy Andino,M,796.7,24,NA,Negro,NA,34
Cuy Peruano,m,835.23,NA,20,Blanco,sano,17
Peruano,Hembra,NA,23,NA,Negro,NA,36
Cuy Abisinio,macho,587.14,NA,15,Marrón Oscuro,sano,36
Cuy andino,macho,NA,29,16,Marrón,NA,61
Cuy Peruano,hembra,NA,NA,18,marrón,NA,53
Andino,macho,852.24,23,18,Blanco,gordo,32
Cuy andino,Hembra,544.58,NA,15,tricolor,Sano,60
Cuy híbrido,H,792.08,27,NA,Tricolor,NA,NA
